"subj_idx","trial","desWorld","response","rt"
"14","X56",0,0,2.489
"15","X56",0,0,4.851
"16","X56",1,1,8.993
"17","X56",1,1,6.473
"18","X56",1,1,1.971
"19","X56",1,1,4.752
"20","X56",1,1,3.976
"21","X56",1,1,3.312
"22","X56",1,0,3.664
"23","X56",0,1,2.608
"24","X56",1,0,16.391
"25","X56",1,1,2.16
"26","X56",0,0,6.034
"27","X56",0,0,4.53
"28","X56",1,1,5.018
"29","X56",1,1,11.494
"30","X56",1,0,2.94
"31","X56",1,1,5.81
"32","X56",1,1,4.48
"33","X56",1,1,9.43
"34","X56",0,1,4.152
"36","X56",1,0,1.388
"37","X56",1,1,0.662
"38","X56",1,1,5.879
"39","X56",1,1,6.46
"40","X56",1,1,6.565
"41","X56",0,1,7.565
"42","X56",1,1,11.026
"43","X56",1,1,2.487
"44","X56",0,1,1.199
"45","X56",0,0,9.416
"46","X56",1,1,5.973
"47","X56",1,0,3.072
"48","X56",1,1,6.072
"49","X56",0,0,5.816
"50","X56",0,0,12.821
"51","X56",1,1,9.812
"53","X56",0,0,5.192
"54","X56",0,0,3.719
"55","X56",1,1,5.084
"56","X56",0,0,18.293
"57","X56",0,1,9.754
"58","X56",0,0,10.553
"59","X56",1,1,10.76
"60","X56",1,1,4.957
"61","X56",1,1,3.489
"62","X56",1,0,4.391
"63","X56",1,0,6.363
"64","X56",1,1,5.673
"66","X56",1,1,3.121
"67","X56",0,1,4.274
"68","X56",1,1,5.423
"69","X56",0,1,9.56
"70","X56",1,1,7.201
"71","X56",0,1,2.124
"72","X56",0,0,6.463
"73","X56",0,0,8.089
"74","X56",1,1,5.56
"75","X56",0,0,19.408
"76","X56",1,1,7.239
"78","X56",0,0,2.397
"79","X56",1,0,1.803
"80","X56",1,1,9.841
"81","X56",1,1,4.727
"82","X56",0,0,14.799
"83","X56",0,1,4.134
"84","X56",1,0,18.007
"85","X56",0,0,2.815
"86","X56",1,1,1.659
"88","X56",0,0,3.762
"89","X56",1,1,3.381
"90","X56",0,1,3.906
"91","X56",0,0,12.552
"92","X56",0,1,20.207
"93","X56",1,1,6.094
"94","X56",1,1,9.106
"95","X56",1,1,2.879
"96","X56",0,0,7.614
"97","X56",1,1,15.345
"98","X56",1,1,5.45
"99","X56",1,1,3.116
"100","X56",0,0,2.846
"2","X57",0,0,0.72
"3","X57",1,1,2.857
"4","X57",1,1,7.891
"6","X57",0,0,2.588
"7","X57",0,1,1.584
"8","X57",0,1,3.111
"9","X57",1,0,7.085
"11","X57",0,0,5.334
"12","X57",1,0,6.454
"13","X57",1,0,3.605
"14","X57",1,0,3.669
"15","X57",0,0,7.125
"16","X57",0,0,13.336
"17","X57",1,1,7.192
"18","X57",1,1,1.935
"19","X57",1,1,2.712
"20","X57",1,1,3.7
"21","X57",0,0,4.096
"22","X57",0,1,6.729
"23","X57",1,1,6.29
"24","X57",1,1,10.325
"25","X57",0,0,2.968
"26","X57",1,1,4.374
"27","X57",0,0,3.844
"28","X57",0,0,3.325
"29","X57",1,1,10.115
"30","X57",0,0,2.929
"31","X57",1,1,7.197
"32","X57",0,0,1.488
"33","X57",0,0,8.768
"34","X57",1,1,2.311
"36","X57",1,0,1.805
"37","X57",0,1,0.692
"38","X57",1,1,5.013
"39","X57",1,1,7.924
"40","X57",0,1,13.827
"41","X57",0,0,5.903
"42","X57",0,0,10.019
"43","X57",1,1,1.632
"44","X57",1,1,1.553
"45","X57",1,1,21.624
"46","X57",1,1,1.538
"47","X57",1,0,2.723
"48","X57",0,0,6.535
"49","X57",1,1,9.337
"50","X57",0,0,7.282
"51","X57",1,1,16.109
"53","X57",1,1,1.818
"54","X57",1,0,3.917
"55","X57",1,0,4.219
"56","X57",0,0,11.086
"57","X57",0,1,1.978
"58","X57",1,1,3.641
"59","X57",0,0,11.664
"60","X57",1,1,5.988
"61","X57",0,0,3.104
"62","X57",0,0,5.728
"63","X57",0,0,6.587
"64","X57",0,0,2.832
"65","X57",1,0,4.825
"66","X57",1,1,2.145
"67","X57",0,0,3.806
"68","X57",1,1,7.544
"69","X57",1,1,18.584
"70","X57",0,0,9.777
"71","X57",0,0,2.221
"72","X57",1,0,9.096
"73","X57",1,1,5.632
"74","X57",1,1,11.92
"75","X57",0,0,14.496
"76","X57",1,0,5.072
"78","X57",1,0,3.416
"79","X57",0,1,2.538
"80","X57",1,1,8.744
"81","X57",1,0,5.871
"82","X57",0,0,17.51
"83","X57",1,1,18.698
"84","X57",0,0,4.912
"85","X57",0,0,4.004
"86","X57",0,0,3.555
"88","X57",1,1,2.992
"89","X57",1,1,5.906
"90","X57",0,0,1.808
"92","X57",1,0,12.6
"93","X57",1,1,5.282
"94","X57",0,1,5.97
"95","X57",1,1,1.528
"96","X57",0,0,11.424
"97","X57",1,1,10.201
"98","X57",0,0,2.452
"99","X57",0,0,2.708
"100","X57",0,1,8.015
"3","X58",0,0,4.109
"4","X58",1,0,3.089
"6","X58",1,1,2.608
"7","X58",1,1,1.616
"8","X58",0,1,4.201
"9","X58",1,1,7.05
"11","X58",1,1,2.7
"12","X58",0,0,2.3
"13","X58",0,0,5.91
"14","X58",0,1,4.998
"15","X58",0,0,18.67
"16","X58",1,1,10.799
"17","X58",0,0,4.462
"18","X58",1,1,2.874
"19","X58",1,1,5.84
"20","X58",0,0,4.127
"21","X58",0,1,6.848
"22","X58",1,0,2.736
"23","X58",0,0,2.409
"24","X58",1,1,8.742
"25","X58",0,0,2.08
"26","X58",1,0,12.903
"27","X58",0,1,9.734
"28","X58",1,1,5.102
"29","X58",0,0,5.169
"30","X58",0,1,1.57
"31","X58",0,0,12.624
"32","X58",1,1,2.687
"33","X58",0,0,13.119
"34","X58",0,0,2.799
"36","X58",1,1,1.388
"37","X58",0,0,5.539
"38","X58",0,0,8.492
"39","X58",0,0,5.936
"40","X58",0,1,7.559
"42","X58",1,0,7.481
"43","X58",1,0,2.232
"44","X58",1,1,1.709
"45","X58",1,1,7.624
"46","X58",0,0,7.341
"47","X58",0,1,1.343
"48","X58",1,0,3.167
"49","X58",1,0,7.56
"50","X58",0,0,18.748
"51","X58",0,0,17.765
"53","X58",0,0,4.407
"54","X58",1,1,5.727
"55","X58",0,1,3.257
"56","X58",0,0,11.83
"57","X58",1,1,3.798
"58","X58",1,1,8.14
"59","X58",0,0,8.984
"60","X58",0,1,1.552
"61","X58",0,0,4.04
"62","X58",0,0,8.528
"63","X58",1,0,10.262
"64","X58",0,0,2.554
"65","X58",0,1,2.695
"66","X58",1,1,2.05
"67","X58",1,1,4.604
"68","X58",1,1,9.769
"69","X58",1,1,9.16
"70","X58",1,1,9.671
"71","X58",1,1,1.874
"72","X58",1,0,13.56
"73","X58",0,1,9.528
"74","X58",0,1,13.408
"75","X58",0,1,6.481
"76","X58",0,0,3.704
"78","X58",1,1,4.375
"79","X58",0,0,2.587
"80","X58",0,1,8.687
"81","X58",0,0,8.64
"82","X58",0,1,14.334
"83","X58",1,1,27.549
"84","X58",1,1,7.735
"85","X58",0,0,3.25
"86","X58",1,1,1.597
"89","X58",1,1,4.859
"90","X58",0,1,2.232
"91","X58",1,0,25.904
"92","X58",1,1,10.219
"93","X58",1,1,5.309
"94","X58",1,1,4.745
"95","X58",0,0,5.133
"96","X58",0,0,6.888
"97","X58",0,0,12.249
"98","X58",0,0,4.162
"99","X58",0,1,2.755
"100","X58",0,0,4.553
"2","X59",0,0,0.802
"3","X59",1,1,2.412
"4","X59",1,1,6.708
"6","X59",1,1,2.144
"7","X59",1,1,3.073
"8","X59",1,1,3.936
"9","X59",0,1,2.4
"11","X59",1,1,2.58
"12","X59",0,0,6.287
"13","X59",1,1,3.151
"14","X59",1,1,2.238
"15","X59",0,0,9.925
"16","X59",0,0,12.096
"17","X59",1,1,3.334
"18","X59",0,0,5.777
"19","X59",1,1,4.28
"20","X59",1,1,4.003
"21","X59",1,0,15.936
"22","X59",0,0,4.744
"23","X59",0,1,7.876
"24","X59",1,1,4.699
"25","X59",0,1,2.439
"26","X59",0,0,6.367
"27","X59",0,0,5.016
"28","X59",1,1,4.912
"29","X59",0,0,14.447
"30","X59",0,0,1.736
"31","X59",0,1,7.377
"32","X59",0,1,2.847
"33","X59",0,1,9.87
"34","X59",1,1,3.784
"36","X59",0,1,2.276
"37","X59",0,1,0.835
"38","X59",0,0,6.609
"39","X59",0,0,7.539
"40","X59",1,0,14.744
"41","X59",0,0,6.759
"42","X59",0,1,6.455
"43","X59",1,1,2.777
"44","X59",0,0,1.216
"45","X59",1,1,21.272
"46","X59",0,0,4.784
"47","X59",0,0,2.122
"48","X59",1,1,2.147
"49","X59",1,1,9.232
"50","X59",1,0,2.926
"51","X59",1,1,14.147
"53","X59",0,0,4.785
"54","X59",0,0,3.724
"55","X59",1,1,3.74
"56","X59",1,1,13.917
"57","X59",0,0,4.737
"58","X59",1,1,6.013
"59","X59",0,0,8.512
"60","X59",1,1,1.756
"61","X59",1,1,3.184
"62","X59",1,1,13.055
"63","X59",0,1,4.823
"64","X59",0,0,5.071
"65","X59",1,1,2.889
"66","X59",1,0,2.262
"67","X59",1,1,3.934
"68","X59",1,1,4.336
"69","X59",1,1,5.6
"70","X59",0,0,10.328
"71","X59",0,0,2.401
"72","X59",0,0,6.903
"73","X59",0,0,11.396
"74","X59",0,1,8.151
"75","X59",1,0,6.496
"76","X59",1,1,13.056
"78","X59",1,1,3.455
"79","X59",1,1,2.475
"80","X59",0,1,3.728
"81","X59",1,1,7.768
"82","X59",1,1,7.752
"83","X59",1,1,2.088
"84","X59",1,1,7.503
"85","X59",0,0,2.158
"86","X59",1,0,4.52
"88","X59",1,0,4.721
"89","X59",1,1,6.604
"90","X59",1,0,2.009
"91","X59",0,0,14.656
"92","X59",0,0,4.528
"93","X59",1,1,4.575
"94","X59",0,0,7.411
"95","X59",0,1,1.709
"96","X59",0,1,6.953
"97","X59",0,0,14.968
"98","X59",1,1,5.824
"99","X59",1,1,3.328
"100","X59",0,0,2.375
"2","X60",0,1,0.668
"3","X60",0,0,3.218
"4","X60",0,0,8.238
"6","X60",1,1,1.735
"7","X60",1,1,2.088
"8","X60",0,1,6.288
"9","X60",1,1,11.689
"11","X60",0,1,5.037
"12","X60",1,1,7.203
"13","X60",0,1,8.218
"14","X60",1,1,2.317
"15","X60",1,1,5.416
"16","X60",0,0,13.48
"17","X60",1,1,8.344
"18","X60",0,1,7.532
"19","X60",1,0,4.64
"20","X60",1,0,4.551
"21","X60",0,0,3.339
"22","X60",1,1,5.704
"23","X60",0,1,1.594
"24","X60",0,0,9.025
"25","X60",1,0,2.419
"26","X60",1,1,4.954
"27","X60",1,1,3.39
"28","X60",0,1,6.123
"29","X60",0,0,17.699
"30","X60",1,0,4.018
"31","X60",1,1,5.508
"32","X60",1,1,2.368
"33","X60",0,0,23.823
"34","X60",0,0,5.792
"36","X60",0,0,1.71
"37","X60",0,1,0.755
"38","X60",1,0,7.428
"39","X60",1,1,9.348
"40","X60",0,0,10.151
"41","X60",1,1,5.901
"42","X60",1,1,7.899
"43","X60",1,1,1.831
"44","X60",0,0,1.141
"45","X60",0,0,9.04
"46","X60",0,0,5.082
"47","X60",0,0,3.007
"48","X60",0,0,17.169
"49","X60",1,1,8.824
"50","X60",1,1,3.776
"51","X60",1,1,11.412
"53","X60",0,1,3.472
"54","X60",0,0,2.277
"55","X60",0,1,4.201
"56","X60",1,1,23.139
"57","X60",1,1,9.059
"58","X60",1,1,14.393
"59","X60",0,0,6.248
"60","X60",0,0,6.661
"61","X60",1,0,4.977
"62","X60",0,1,6.647
"63","X60",0,0,4.551
"64","X60",0,0,5.539
"65","X60",1,1,2.289
"66","X60",0,0,2.811
"67","X60",1,1,4.261
"68","X60",0,0,2.336
"69","X60",1,1,8.36
"70","X60",1,1,8.768
"71","X60",1,1,7.187
"72","X60",1,1,10.768
"73","X60",1,0,7.865
"74","X60",0,0,9.433
"75","X60",1,1,12.88
"76","X60",0,0,2.704
"78","X60",0,1,3.018
"79","X60",1,0,3.082
"80","X60",1,0,23.506
"81","X60",1,1,11.872
"82","X60",1,1,24.736
"83","X60",1,1,2.871
"84","X60",0,0,4.744
"86","X60",1,1,1.585
"89","X60",0,0,7.53
"90","X60",0,1,1.477
"91","X60",0,0,9.463
"92","X60",0,0,8.08
"93","X60",0,0,6.751
"94","X60",0,1,3.684
"95","X60",1,0,4.37
"96","X60",0,0,15.904
"97","X60",0,0,8.511
"98","X60",1,1,4.515
"99","X60",0,1,1.694
"100","X60",1,0,2.208
"2","X61",1,0,1.675
"3","X61",0,1,2.591
"4","X61",0,0,3.927
"6","X61",1,1,1.733
"7","X61",0,1,2.071
"8","X61",0,1,3.745
"9","X61",0,0,3.448
"11","X61",0,1,2.944
"12","X61",0,0,4.98
"13","X61",1,1,3.505
"14","X61",1,1,2.648
"15","X61",1,0,4.95
"16","X61",0,0,17.487
"17","X61",0,1,5.41
"18","X61",1,0,5.386
"19","X61",0,0,4.177
"20","X61",0,0,1.484
"21","X61",1,1,2.08
"22","X61",1,1,2.473
"23","X61",1,1,5.594
"24","X61",0,0,6.402
"25","X61",0,0,1.824
"26","X61",0,0,4.319
"27","X61",0,1,7.343
"28","X61",0,0,5.529
"29","X61",0,1,9.974
"30","X61",1,1,1.573
"31","X61",0,0,9.96
"32","X61",1,1,3.792
"33","X61",1,0,15.844
"34","X61",1,1,7.025
"36","X61",1,1,0.897
"37","X61",1,1,1.442
"38","X61",0,0,11.975
"39","X61",1,0,5.868
"40","X61",0,0,5.416
"41","X61",1,0,11.591
"42","X61",1,1,6.932
"43","X61",0,1,1.272
"44","X61",1,1,1.588
"45","X61",0,0,5.056
"46","X61",1,1,1.503
"47","X61",0,0,2
"48","X61",0,1,2.13
"49","X61",0,0,6.495
"50","X61",0,0,7.065
"51","X61",0,1,24.541
"53","X61",1,0,3.264
"54","X61",1,1,2.434
"55","X61",0,1,20.654
"56","X61",1,1,25.795
"57","X61",0,0,8.07
"58","X61",1,1,11.336
"59","X61",0,0,10.176
"60","X61",1,0,1.607
"61","X61",1,1,3.199
"62","X61",0,0,4.432
"63","X61",0,0,5.465
"64","X61",0,0,4.162
"65","X61",1,1,7.257
"66","X61",1,1,1.617
"67","X61",0,0,3.4
"68","X61",1,0,7.08
"69","X61",1,1,16.032
"70","X61",0,1,2.144
"71","X61",1,1,1.642
"72","X61",1,1,4.096
"73","X61",0,0,6.032
"74","X61",0,1,5.856
"75","X61",1,1,2.209
"76","X61",0,0,10.183
"78","X61",0,1,3.716
"80","X61",0,0,4.463
"81","X61",0,0,5.496
"82","X61",0,1,26.525
"83","X61",0,0,3.331
"84","X61",1,1,4.737
"86","X61",0,1,2.323
"89","X61",0,1,2.689
"90","X61",0,0,1.676
"91","X61",0,0,16.942
"92","X61",1,1,4.648
"93","X61",1,1,2.665
"94","X61",1,1,4.394
"95","X61",1,0,1.706
"96","X61",0,1,7.699
"97","X61",1,1,6.975
"98","X61",1,0,9.394
"99","X61",1,1,2.166
"100","X61",0,0,3.592
"2","X62",0,1,1.161
"3","X62",0,1,2.016
"4","X62",0,1,6.182
"6","X62",0,0,3.576
"7","X62",0,1,3.231
"8","X62",1,1,3.48
"11","X62",0,1,3.084
"12","X62",0,0,8.838
"13","X62",0,0,4.478
"14","X62",1,1,4.333
"15","X62",0,0,3.994
"16","X62",0,0,9.016
"17","X62",1,1,6.658
"18","X62",0,1,7.879
"19","X62",1,1,3.239
"20","X62",0,1,2.588
"21","X62",0,0,3.92
"22","X62",0,0,3.585
"23","X62",0,0,4.32
"24","X62",1,1,4.569
"25","X62",0,0,2.424
"26","X62",0,0,7.72
"27","X62",0,0,5.141
"28","X62",0,0,3.902
"29","X62",1,1,5.23
"30","X62",0,0,1.447
"31","X62",0,0,6.519
"32","X62",1,1,3.856
"33","X62",0,0,11.693
"34","X62",0,0,14.089
"36","X62",1,0,1.28
"37","X62",1,1,1.704
"38","X62",1,1,6.509
"39","X62",1,0,5.424
"40","X62",1,1,8.77
"41","X62",0,1,5.945
"42","X62",1,1,8.413
"43","X62",0,1,2.977
"44","X62",0,1,1.686
"45","X62",0,0,4.273
"46","X62",1,1,2.044
"47","X62",1,1,2.876
"48","X62",1,1,2.159
"49","X62",1,0,6.416
"50","X62",1,1,3.364
"51","X62",0,0,13.156
"53","X62",1,1,4.456
"54","X62",0,1,2.281
"55","X62",0,1,2.165
"56","X62",1,1,34.521
"58","X62",0,1,2.287
"59","X62",1,1,6.728
"60","X62",1,1,1.57
"61","X62",0,0,3.121
"62","X62",1,1,7.424
"63","X62",0,1,9.395
"64","X62",1,1,6.568
"65","X62",1,1,1.537
"66","X62",0,1,1.718
"67","X62",1,1,7.179
"68","X62",0,0,9.816
"69","X62",1,1,8.952
"70","X62",1,1,8.488
"71","X62",0,0,2.207
"72","X62",0,0,10.536
"73","X62",0,0,4.792
"74","X62",0,0,12.321
"75","X62",1,1,4.708
"76","X62",0,1,10.777
"78","X62",0,0,5.199
"79","X62",0,1,2.048
"80","X62",0,0,4.072
"81","X62",1,1,12.72
"82","X62",0,1,16.737
"83","X62",0,0,8.184
"84","X62",0,0,10.511
"85","X62",0,0,1.926
"88","X62",0,1,2.032
"89","X62",0,0,4.763
"90","X62",0,1,1.211
"91","X62",1,1,14.054
"92","X62",1,0,15.368
"93","X62",0,1,10.928
"94","X62",0,1,4.784
"95","X62",0,1,2.042
"96","X62",0,0,3.017
"97","X62",0,0,14.591
"98","X62",0,0,4.134
"99","X62",0,1,2.89
"100","X62",1,0,2.989
"2","X63",1,0,0.668
"3","X63",0,0,6.792
"4","X63",0,0,3.352
"6","X63",1,1,1.236
"7","X63",0,0,3.351
"8","X63",1,0,3.16
"9","X63",0,1,5.042
"11","X63",1,1,3.22
"12","X63",0,0,6.091
"13","X63",1,1,4.368
"14","X63",1,1,3.822
"15","X63",1,0,9.983
"16","X63",0,0,12.671
"17","X63",1,1,2.61
"18","X63",1,1,2.043
"19","X63",0,1,2.776
"20","X63",1,1,2.705
"21","X63",0,0,2.544
"22","X63",0,1,4.632
"23","X63",1,0,1.581
"24","X63",0,1,5.984
"25","X63",1,1,2.328
"26","X63",1,1,1.806
"27","X63",1,0,4.751
"28","X63",1,1,6.262
"29","X63",1,1,11.895
"30","X63",1,1,1.889
"31","X63",1,0,4.39
"32","X63",1,0,3.424
"33","X63",1,1,10.771
"34","X63",1,1,2.6
"36","X63",0,1,1.309
"37","X63",0,1,3.253
"38","X63",1,1,6.69
"39","X63",0,0,5.366
"40","X63",0,1,14.489
"41","X63",1,1,3.732
"42","X63",1,0,16.951
"43","X63",0,1,6.545
"44","X63",0,1,1.134
"45","X63",0,1,9.544
"46","X63",0,0,2.047
"47","X63",0,0,2.114
"48","X63",0,0,2.44
"49","X63",1,1,20.311
"50","X63",0,0,4.848
"51","X63",1,1,6.723
"53","X63",1,1,2.409
"54","X63",1,0,2.287
"55","X63",1,0,2.477
"56","X63",1,1,39.168
"57","X63",1,1,5.151
"58","X63",1,1,14.693
"59","X63",0,0,19.184
"60","X63",1,1,1.604
"61","X63",1,0,4.392
"62","X63",0,0,5.471
"63","X63",1,1,2.824
"64","X63",1,0,2.948
"65","X63",0,1,2.79
"66","X63",0,1,3.378
"67","X63",1,0,4.121
"68","X63",1,1,2.216
"69","X63",0,0,6.079
"70","X63",1,1,2.647
"71","X63",1,1,4.864
"72","X63",0,0,7.432
"73","X63",1,0,7.863
"74","X63",0,0,6.928
"75","X63",0,0,2.784
"76","X63",0,0,6.353
"78","X63",0,0,3.867
"79","X63",1,0,2.503
"80","X63",0,0,10.792
"81","X63",0,0,6.536
"82","X63",1,1,4.899
"83","X63",1,1,3.835
"84","X63",1,1,5.549
"85","X63",1,0,3.371
"86","X63",0,0,2.798
"88","X63",1,0,2.653
"89","X63",0,1,5.245
"90","X63",1,1,1.323
"92","X63",0,0,4.48
"93","X63",0,1,5.138
"94","X63",1,0,4.532
"95","X63",1,1,6.45
"96","X63",1,0,2.696
"97","X63",1,1,9.912
"98","X63",1,1,5.713
"99","X63",0,1,2.967
"100","X63",1,0,4.655
"2","X64",0,1,0.976
"3","X64",0,0,2.679
"4","X64",1,1,4.955
"6","X64",1,1,3.44
"7","X64",1,0,1.808
"8","X64",0,0,3.864
"9","X64",1,1,2.328
"11","X64",0,1,1.541
"12","X64",1,1,5.268
"13","X64",0,0,6.463
"14","X64",0,1,2.383
"15","X64",0,0,2.824
"16","X64",0,0,12.624
"17","X64",0,0,4.524
"18","X64",0,0,3.342
"19","X64",0,0,5.12
"20","X64",0,0,3.86
"21","X64",0,0,8.016
"22","X64",0,0,4.787
"23","X64",1,1,5.085
"24","X64",0,0,4.562
"25","X64",0,0,2.056
"26","X64",1,1,4.47
"27","X64",1,1,3.904
"28","X64",1,1,4.074
"29","X64",1,1,7.051
"30","X64",0,0,1.753
"31","X64",0,0,5.353
"32","X64",0,1,5.904
"33","X64",0,0,7.22
"34","X64",0,1,4.745
"36","X64",1,0,1.306
"37","X64",0,1,3.243
"38","X64",0,0,7.315
"39","X64",0,1,8.409
"40","X64",1,0,6.973
"41","X64",1,1,6.687
"42","X64",1,1,12.387
"43","X64",0,1,1.152
"44","X64",1,0,1.555
"45","X64",1,1,23.344
"46","X64",1,1,1.61
"47","X64",0,0,2.908
"48","X64",1,1,6.56
"49","X64",1,1,7.504
"51","X64",1,1,13.672
"53","X64",1,1,1.832
"54","X64",0,0,2.632
"55","X64",0,0,1.841
"56","X64",0,0,31.882
"57","X64",0,0,12.818
"59","X64",0,1,6.144
"60","X64",1,0,5.025
"61","X64",1,0,4.192
"62","X64",0,0,7.4
"63","X64",1,1,7.4
"64","X64",1,1,3.343
"65","X64",1,1,2.993
"66","X64",1,1,1.694
"67","X64",1,0,11.694
"68","X64",0,0,6.912
"69","X64",1,1,6.688
"70","X64",0,0,9.096
"71","X64",1,1,2.167
"72","X64",0,0,7.383
"73","X64",0,1,5.416
"74","X64",0,0,11.784
"75","X64",1,1,13.152
"76","X64",1,1,2.833
"78","X64",0,1,2.38
"79","X64",1,1,3.155
"80","X64",1,1,6.384
"81","X64",1,1,6.808
"82","X64",0,0,3.163
"83","X64",1,1,2.754
"84","X64",0,0,7.134
"86","X64",0,0,2.764
"88","X64",1,1,1.959
"89","X64",1,1,4.721
"90","X64",0,0,1.164
"91","X64",1,1,17.724
"92","X64",1,1,5.81
"93","X64",1,1,6.678
"94","X64",0,0,4.793
"95","X64",1,1,5.114
"96","X64",1,1,3.005
"97","X64",0,0,10.455
"98","X64",1,1,11.473
"99","X64",1,1,1.346
"100","X64",0,0,3.987
"3","X65",1,1,3.213
"4","X65",0,0,3.077
"6","X65",0,1,3.265
"7","X65",1,1,2.4
"8","X65",1,1,3.713
"9","X65",0,0,3.391
"11","X65",1,1,2.198
"12","X65",1,1,10.668
"13","X65",0,0,8.151
"14","X65",1,1,3.004
"15","X65",0,0,4.431
"16","X65",0,0,6.697
"17","X65",1,0,6.608
"18","X65",1,1,2.688
"19","X65",0,0,4.878
"20","X65",0,0,2.954
"21","X65",0,1,1.395
"22","X65",0,1,4.706
"23","X65",1,1,5.853
"24","X65",0,0,10.832
"25","X65",1,0,2.425
"26","X65",1,1,3.467
"27","X65",0,0,3.794
"28","X65",0,0,5.948
"29","X65",0,0,7.818
"30","X65",0,0,2.565
"31","X65",1,1,4.439
"32","X65",0,0,4.528
"33","X65",0,0,9.597
"34","X65",0,0,10.893
"36","X65",1,1,1.94
"37","X65",0,0,1.789
"38","X65",0,0,8.287
"39","X65",1,1,14.84
"40","X65",0,0,5.433
"41","X65",0,0,6.264
"42","X65",1,0,7.885
"43","X65",0,1,2.322
"44","X65",1,1,1.698
"45","X65",1,1,12.832
"46","X65",1,1,3.847
"47","X65",1,0,3.779
"48","X65",0,0,2.426
"49","X65",0,0,8.535
"50","X65",0,0,6.652
"51","X65",0,0,7.441
"53","X65",1,1,2.136
"54","X65",1,1,2.867
"55","X65",0,1,3.178
"56","X65",1,1,11.502
"57","X65",1,1,9.161
"58","X65",1,0,2.214
"59","X65",0,0,9.976
"60","X65",0,0,2.857
"61","X65",1,1,1.977
"62","X65",0,0,9.463
"63","X65",1,1,6.005
"64","X65",0,0,3.926
"65","X65",1,1,1.656
"66","X65",1,1,1.983
"67","X65",1,0,4.487
"68","X65",0,0,12.72
"69","X65",1,1,8.359
"70","X65",0,0,2.008
"71","X65",0,1,2.15
"72","X65",0,0,14.751
"73","X65",1,1,4.128
"74","X65",1,1,11.913
"75","X65",1,1,3.138
"76","X65",0,1,5.543
"78","X65",1,1,2.325
"79","X65",0,0,1.984
"80","X65",1,1,5.104
"81","X65",1,0,7.904
"82","X65",0,0,44.901
"83","X65",1,1,3.917
"84","X65",1,1,4.585
"85","X65",0,0,3.542
"86","X65",1,1,1.634
"89","X65",1,1,5.69
"90","X65",0,1,1.658
"91","X65",1,0,16.079
"92","X65",1,0,15.2
"93","X65",1,0,5.065
"94","X65",1,1,2.71
"95","X65",0,1,3.888
"96","X65",1,1,1.786
"97","X65",1,1,13.144
"98","X65",1,0,5.128
"99","X65",1,1,2.701
"100","X65",0,0,3.387
"2","X66",0,0,2.396
"3","X66",0,0,2.705
"4","X66",1,1,3.38
"6","X66",1,0,2.624
"7","X66",0,0,2.191
"8","X66",1,1,2.815
"9","X66",0,1,10.273
"11","X66",1,1,1.044
"12","X66",1,1,6.658
"13","X66",0,0,3.05
"14","X66",0,1,1.529
"15","X66",0,0,6.712
"16","X66",1,0,12.384
"17","X66",0,0,2.888
"18","X66",0,0,2.654
"19","X66",0,0,6.664
"20","X66",1,1,4.396
"21","X66",1,0,7.424
"22","X66",0,0,2.704
"23","X66",0,1,3.454
"24","X66",0,0,4.67
"25","X66",0,1,2.904
"26","X66",1,1,3.956
"27","X66",0,0,6.874
"28","X66",1,1,4.321
"29","X66",0,0,12.403
"30","X66",1,1,2.389
"31","X66",0,1,3.525
"32","X66",1,1,2.929
"33","X66",0,0,14.12
"34","X66",1,0,4.897
"36","X66",1,1,1.16
"37","X66",0,0,2.364
"38","X66",0,0,6.515
"39","X66",1,1,10.087
"40","X66",0,0,4.535
"41","X66",1,1,4.343
"42","X66",1,1,13.297
"43","X66",0,1,3.417
"44","X66",1,0,1.113
"45","X66",1,0,5.064
"46","X66",0,0,4.781
"47","X66",1,1,3.85
"48","X66",1,1,6.472
"49","X66",0,0,14.584
"50","X66",0,0,11.524
"51","X66",0,0,13.976
"53","X66",0,0,4.943
"54","X66",1,0,2.824
"55","X66",0,1,3.074
"56","X66",1,1,30.578
"57","X66",0,0,12.842
"58","X66",1,1,3.678
"59","X66",0,0,11.112
"60","X66",0,0,2.965
"61","X66",1,0,3.393
"62","X66",1,0,8.263
"63","X66",1,1,3.745
"64","X66",0,0,3.443
"65","X66",1,0,5.497
"66","X66",1,1,1.613
"67","X66",1,1,7.325
"68","X66",1,1,4.064
"69","X66",1,1,4.703
"70","X66",0,0,2.264
"71","X66",0,0,5.752
"72","X66",1,1,7.065
"73","X66",0,1,8.584
"74","X66",0,0,8.92
"75","X66",1,1,3.315
"76","X66",1,1,2.328
"78","X66",1,1,3.812
"79","X66",1,1,1.979
"80","X66",1,1,4.417
"81","X66",0,0,6.553
"82","X66",1,0,5.35
"83","X66",1,1,3.579
"84","X66",0,0,4.695
"85","X66",0,1,2.162
"86","X66",0,0,2.721
"88","X66",0,0,2.133
"89","X66",1,1,3.891
"90","X66",1,1,1.427
"91","X66",0,0,15.311
"92","X66",1,1,4.944
"93","X66",1,0,6.106
"94","X66",0,0,3.79
"95","X66",0,0,9.604
"96","X66",0,1,4.874
"97","X66",0,0,13.577
"98","X66",1,0,6.7
"99","X66",1,0,3.268
"100","X66",1,1,2.575
"2","X67",1,1,1.779
"3","X67",1,1,1.997
"4","X67",0,0,5.636
"6","X67",0,1,4.104
